Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Summary,Processed_Text,POS_Tags_Summary,POS_Tags_Text,Sentiment_Summary,Sentiment_Text
158,B0036VM05I,A335SFRERY214N,"D. Melo ""Character Connoisseur""",0,0,5,1349481600,Great tasting sea salt WITH iodine,"Perfect size sea salt for the table or the picnic basket.  We love it. Shakes well, no clumping and flows freely.",great tasting sea salt iodine,perfect size sea salt table picnic basket love shakes well clumping flows freely,"[('great', 'JJ'), ('tasting', 'VBG'), ('sea', 'NN'), ('salt', 'NN'), ('iodine', 'NN')]","[('perfect', 'JJ'), ('size', 'NN'), ('sea', 'NN'), ('salt', 'NN'), ('table', 'JJ'), ('picnic', 'NN'), ('basket', 'NN'), ('love', 'NN'), ('shakes', 'NNS'), ('well', 'RB'), ('clumping', 'VBG'), ('flows', 'NNS'), ('freely', 'RB')]",0.6249,0.8934
159,B000ITVLE2,A3NID9D9WMIV01,"Louie Arrighi ""Lou da Joo""",17,19,5,1260057600,tastes very fresh,"<span class=""tiny""> Length:: 0:26 Mins<br /><br /></span>The expiration date is 21 months from the day I bought this product. The tuna, tomato combination is delicious. This is one of the many items I re-order on Amazon every month or so.<br />edit: added a short video, so you see what this combination looks like.<br /><br />I was wearing one of those headlamps, but I didn't do a good job focusing on the tuna.<br />I should film it over, but it doesn't look like many people view this product anyway.",tastes fresh,span classtiny length minsbr br spanthe expiration date months day bought product tuna tomato combination delicious one many items reorder amazon every month sobr edit added short video see combination looks likebr br wearing one headlamps didnt good job focusing tunabr film doesnt look like many people view product anyway,"[('tastes', 'NNS'), ('fresh', 'JJ')]","[('span', 'NN'), ('classtiny', 'NN'), ('length', 'NN'), ('minsbr', 'NN'), ('br', 'IN'), ('spanthe', 'JJ'), ('expiration', 'NN'), ('date', 'NN'), ('months', 'NNS'), ('day', 'NN'), ('bought', 'VBD'), ('product', 'NN'), ('tuna', 'NN'), ('tomato', 'NN'), ('combination', 'NN'), ('delicious', 'JJ'), ('one', 'CD'), ('many', 'JJ'), ('items', 'NNS'), ('reorder', 'VBP'), ('amazon', 'JJ'), ('every', 'DT'), ('month', 'NN'), ('sobr', 'VBD'), ('edit', 'NN'), ('added', 'VBD'), ('short', 'JJ'), ('video', 'NN'), ('see', 'VBP'), ('combination', 'NN'), ('looks', 'VBZ'), ('likebr', 'JJ'), ('br', 'NN'), ('wearing', 'VBG'), ('one', 'CD'), ('headlamps', 'NN'), ('didnt', 'NN'), ('good', 'JJ'), ('job', 'NN'), ('focusing', 'VBG'), ('tunabr', 'NN'), ('film', 'NN'), ('doesnt', 'JJ'), ('look', 'VBP'), ('like', 'IN'), ('many', 'JJ'), ('people', 'NNS'), ('view', 'VBP'), ('product', 'NN'), ('anyway', 'NN')]",0.3804,-0.4721
160,B000ITVLE2,A395S4RA1X7BFB,Pen_Name123,3,3,5,1315872000,Simple but good,I've never heard of the SAFCOL brand before but I was tired of only trying the typical pouches; Starkist and Chicken of the Sea. I was really surprised as I thought it was a bit better than the other brands and with less seasoning.,simple good,ive never heard safcol brand tired trying typical pouches starkist chicken sea really surprised thought bit better brands less seasoning,"[('simple', 'NN'), ('good', 'JJ')]","[('ive', 'JJ'), ('never', 'RB'), ('heard', 'VBN'), ('safcol', 'NN'), ('brand', 'NN'), ('tired', 'VBD'), ('trying', 'VBG'), ('typical', 'JJ'), ('pouches', 'NNS'), ('starkist', 'VBP'), ('chicken', 'JJ'), ('sea', 'NN'), ('really', 'RB'), ('surprised', 'JJ'), ('thought', 'NN'), ('bit', 'NN'), ('better', 'RBR'), ('brands', 'NNS'), ('less', 'RBR'), ('seasoning', 'VBG')]",0.5927,0.4194
161,B000ITVLE2,ADL44P8Z4A3M5,"A. Goldsmith ""Media Hound""",2,2,5,1323043200,tasty!,"these are the best tasting tuna pack they make in my opinion - make a great on the go snack, and really satisfying with the tomato",tasty,best tasting tuna pack make opinion make great go snack really satisfying tomato,"[('tasty', 'NN')]","[('best', 'JJS'), ('tasting', 'VBG'), ('tuna', 'JJ'), ('pack', 'NN'), ('make', 'VBP'), ('opinion', 'NN'), ('make', 'VB'), ('great', 'JJ'), ('go', 'VB'), ('snack', 'RB'), ('really', 'RB'), ('satisfying', 'VBG'), ('tomato', 'NN')]",0.0,0.9117
162,B000ITVLE2,A1K37I9HWF3SAI,James R. Mckinney,1,1,3,1349222400,Not the greatest tasting..,"I have always purchased Star-Kist tuna but thought I would try this brand for a change of pace. The taste of the tuna was not pleasant, too much basil and other spices for me.",greatest tasting,always purchased starkist tuna thought would try brand change pace taste tuna pleasant much basil spices,"[('greatest', 'JJS'), ('tasting', 'NN')]","[('always', 'RB'), ('purchased', 'VBN'), ('starkist', 'NN'), ('tuna', 'NN'), ('thought', 'NN'), ('would', 'MD'), ('try', 'VB'), ('brand', 'NN'), ('change', 'NN'), ('pace', 'NN'), ('taste', 'NN'), ('tuna', 'NN'), ('pleasant', 'NN'), ('much', 'JJ'), ('basil', 'NN'), ('spices', 'NNS')]",-0.5216,-0.5504
163,B000ITVLE2,A6Y8N2GHDH0ZO,Matty,0,0,4,1348272000,Not Bad,"I'm not familiar with the Safcol brand but being a tuna addict, gave this a shot. The tuna tastes like it's good quality but I found the tomato basil flavor to be a bit bland. It's better than something plain but it didn't pack the punch I was hoping for. It's still a great option for a low calorie, low fat meal.",bad,im familiar safcol brand tuna addict gave shot tuna tastes like good quality found tomato basil flavor bit bland better something plain didnt pack punch hoping still great option low calorie low fat meal,"[('bad', 'JJ')]","[('im', 'NN'), ('familiar', 'JJ'), ('safcol', 'NN'), ('brand', 'NN'), ('tuna', 'NN'), ('addict', 'NN'), ('gave', 'VBD'), ('shot', 'VBN'), ('tuna', 'JJ'), ('tastes', 'NNS'), ('like', 'IN'), ('good', 'JJ'), ('quality', 'NN'), ('found', 'VBD'), ('tomato', 'JJ'), ('basil', 'NN'), ('flavor', 'NN'), ('bit', 'NN'), ('bland', 'VBP'), ('better', 'JJR'), ('something', 'NN'), ('plain', 'NN'), ('didnt', 'JJ'), ('pack', 'NN'), ('punch', 'NN'), ('hoping', 'VBG'), ('still', 'RB'), ('great', 'JJ'), ('option', 'NN'), ('low', 'JJ'), ('calorie', 'NN'), ('low', 'JJ'), ('fat', 'JJ'), ('meal', 'NN')]",0.431,0.9517
164,B000ITVLE2,A5X6PJANY4XW4,"Tcat Houser ""A Customer""",0,0,5,1348099200,"Right size, taste","I found it much tastier than the plain tuna pouches out there. Excellent quality, and no need to 'dress it up'.<br /><br />I put it the micro on about 20% power for 1 minute and Shazam!<br /><br />I believe a little heating brings out the flavor.",right size taste,found much tastier plain tuna pouches excellent quality need dress upbr br put micro power minute shazambr br believe little heating brings flavor,"[('right', 'RB'), ('size', 'NN'), ('taste', 'NN')]","[('found', 'RB'), ('much', 'RB'), ('tastier', 'JJR'), ('plain', 'NN'), ('tuna', 'NN'), ('pouches', 'NNS'), ('excellent', 'JJ'), ('quality', 'NN'), ('need', 'VBP'), ('dress', 'NN'), ('upbr', 'JJ'), ('br', 'NN'), ('put', 'VBD'), ('micro', 'JJ'), ('power', 'NN'), ('minute', 'NN'), ('shazambr', 'NN'), ('br', 'NN'), ('believe', 'VBP'), ('little', 'JJ'), ('heating', 'JJ'), ('brings', 'NNS'), ('flavor', 'NN')]",0.0,0.4199
165,B000ITVLE2,ARTBQH9WOZTIV,"Billy Wilson ""amzrview""",0,4,1,1269216000,Tasteless but low calorie,Seriously this product was as tasteless as they come. There are much better tasting products out there but at 100 calories its better than a special k bar or cookie snack pack. You just have to season it or combine it with something else to share the flavor.,tasteless low calorie,seriously product tasteless come much better tasting products calories better special k bar cookie snack pack season combine something else share flavor,"[('tasteless', 'RB'), ('low', 'JJ'), ('calorie', 'NN')]","[('seriously', 'RB'), ('product', 'NN'), ('tasteless', 'JJ'), ('come', 'VBP'), ('much', 'RB'), ('better', 'RBR'), ('tasting', 'VBG'), ('products', 'NNS'), ('calories', 'NNS'), ('better', 'RBR'), ('special', 'JJ'), ('k', 'JJ'), ('bar', 'NN'), ('cookie', 'NN'), ('snack', 'NN'), ('pack', 'NN'), ('season', 'NN'), ('combine', 'VBP'), ('something', 'NN'), ('else', 'RB'), ('share', 'NN'), ('flavor', 'NN')]",-0.3919,0.8957
166,B003TQQKFQ,A2TUJ3MOKXZVYK,Amy,1,1,5,1338508800,This stuff is sooooo good!,"I read about pomegranate molasses so I had to try it! I haven't made anything with it yet, just eaten a little bit at a time but WOW is it decadent! It's dark, syrupy, sour, and a little sweet. A dab of this and I forget about dessert. It's just a really unique flavor with a pleasing metallic undertone. Yum!! I'm going to try making fesenjan next :-)",stuff sooooo good,read pomegranate molasses try havent made anything yet eaten little bit time wow decadent dark syrupy sour little sweet dab forget dessert really unique flavor pleasing metallic undertone yum im going try making fesenjan next,"[('stuff', 'NN'), ('sooooo', 'NN'), ('good', 'JJ')]","[('read', 'JJ'), ('pomegranate', 'NN'), ('molasses', 'NNS'), ('try', 'VBP'), ('havent', 'NN'), ('made', 'VBD'), ('anything', 'NN'), ('yet', 'RB'), ('eaten', 'VBN'), ('little', 'JJ'), ('bit', 'NN'), ('time', 'NN'), ('wow', 'JJ'), ('decadent', 'NN'), ('dark', 'NN'), ('syrupy', 'VBD'), ('sour', 'JJ'), ('little', 'JJ'), ('sweet', 'JJ'), ('dab', 'JJ'), ('forget', 'NN'), ('dessert', 'NN'), ('really', 'RB'), ('unique', 'JJ'), ('flavor', 'NN'), ('pleasing', 'VBG'), ('metallic', 'JJ'), ('undertone', 'JJ'), ('yum', 'NN'), ('im', 'NN'), ('going', 'VBG'), ('try', 'NN'), ('making', 'VBG'), ('fesenjan', 'JJ'), ('next', 'JJ')]",0.4926,0.9597
167,B003TQQKFQ,A2QHQM3HHFUSHG,Catherine Lea,2,3,5,1334102400,Best Stuff Ever,"Used this in Moroccan recipes, as a syrup in a brilliant mixed beverage and as a swirled topping on sliced oranges soaked in orange water.  Wonderful, wonderful stuff!",best stuff ever,used moroccan recipes syrup brilliant mixed beverage swirled topping sliced oranges soaked orange water wonderful wonderful stuff,"[('best', 'JJS'), ('stuff', 'NN'), ('ever', 'RB')]","[('used', 'VBN'), ('moroccan', 'JJ'), ('recipes', 'NNS'), ('syrup', 'VBP'), ('brilliant', 'JJ'), ('mixed', 'JJ'), ('beverage', 'NN'), ('swirled', 'VBD'), ('topping', 'VBG'), ('sliced', 'VBN'), ('oranges', 'NNS'), ('soaked', 'VBD'), ('orange', 'JJ'), ('water', 'NN'), ('wonderful', 'JJ'), ('wonderful', 'JJ'), ('stuff', 'NN')]",0.6369,0.9098
168,B007B9J6G2,A34YK0ZTWOR858,NikkiBast,1,1,1,1345420800,Very Low quality,"I don't know how long these sat on the back of a shelf somewhere, but they were so old that they wouldn't cook.  I had to throw half of them out, because the skins were damaged, a clear sign of dried beans past their prime.  I can't even return these or ask for a refund, because food is not returnable.  Will find a different brand to use.  For now, I have about fifty servings of beans to throw away.",low quality,dont know long sat back shelf somewhere old wouldnt cook throw half skins damaged clear sign dried beans past prime cant even return ask refund food returnable find different brand use fifty servings beans throw away,"[('low', 'JJ'), ('quality', 'NN')]","[('dont', 'NNS'), ('know', 'VBP'), ('long', 'RB'), ('sat', 'JJ'), ('back', 'RB'), ('shelf', 'NN'), ('somewhere', 'RB'), ('old', 'JJ'), ('wouldnt', 'NN'), ('cook', 'NN'), ('throw', 'VBP'), ('half', 'NN'), ('skins', 'NNS'), ('damaged', 'VBN'), ('clear', 'JJ'), ('sign', 'NN'), ('dried', 'VBD'), ('beans', 'NNS'), ('past', 'JJ'), ('prime', 'JJ'), ('cant', 'NN'), ('even', 'RB'), ('return', 'VB'), ('ask', 'RP'), ('refund', 'NN'), ('food', 'NN'), ('returnable', 'JJ'), ('find', 'VBP'), ('different', 'JJ'), ('brand', 'NN'), ('use', 'NN'), ('fifty', 'JJ'), ('servings', 'NNS'), ('beans', 'NNS'), ('throw', 'VBP'), ('away', 'RB')]",-0.3384,-0.1154
169,B0064KO0BU,A34D61RQILOKIJ,TampaBayGal,1,1,1,1350086400,Not Banana Runts,"Besides being smaller than runts, they look the same and have the same consistency.  Unfortunately, they taste nothing like banana runts...nor do they even taste good.  Yucky stuff.  Trying to return with vendor.",banana runts,besides smaller runts look consistency unfortunately taste nothing like banana runtsnor even taste good yucky stuff trying return vendor,"[('banana', 'NN'), ('runts', 'NNS')]","[('besides', 'IN'), ('smaller', 'JJR'), ('runts', 'NNS'), ('look', 'VBP'), ('consistency', 'NN'), ('unfortunately', 'RB'), ('taste', 'VBD'), ('nothing', 'NN'), ('like', 'IN'), ('banana', 'NN'), ('runtsnor', 'NN'), ('even', 'RB'), ('taste', 'VBD'), ('good', 'JJ'), ('yucky', 'NN'), ('stuff', 'NN'), ('trying', 'VBG'), ('return', 'NN'), ('vendor', 'NN')]",0.0,-0.5283
170,B0064KO0BU,AAV3AEI6YSYA2,sue,0,0,3,1345766400,Banana Heads Not Banana Runts,"The item over all was fine, but the Banana Heads are not just like Banana Runts they are alot smaller. Also when I received the item, the packaging was not great. The Banana Heads had come open during shipping and were all over the packing envelope.",banana heads banana runts,item fine banana heads like banana runts alot smaller also received item packaging great banana heads come open shipping packing envelope,"[('banana', 'NN'), ('heads', 'NNS'), ('banana', 'VBP'), ('runts', 'NNS')]","[('item', 'NN'), ('fine', 'JJ'), ('banana', 'NN'), ('heads', 'NNS'), ('like', 'IN'), ('banana', 'NN'), ('runts', 'NNS'), ('alot', 'VBP'), ('smaller', 'JJR'), ('also', 'RB'), ('received', 'VBD'), ('item', 'JJ'), ('packaging', 'NN'), ('great', 'JJ'), ('banana', 'JJ'), ('heads', 'NNS'), ('come', 'VBP'), ('open', 'JJ'), ('shipping', 'NN'), ('packing', 'VBG'), ('envelope', 'NN')]",0.0,-0.7721
171,B0064KO0BU,A104Y49ZQ4CYJ2,"H. Adams ""hollya""",0,0,5,1344816000,Worked great!,"I purchased as a giveaway for a baby shower with Jungle theme! They worked out perfect for 25 small bags of candy. I purchased 5#. If you want more than 25 small bags, I would purchase a larger bag.",worked great,purchased giveaway baby shower jungle theme worked perfect small bags candy purchased want small bags would purchase larger bag,"[('worked', 'VBN'), ('great', 'JJ')]","[('purchased', 'VBN'), ('giveaway', 'NN'), ('baby', 'NN'), ('shower', 'JJR'), ('jungle', 'NN'), ('theme', 'NN'), ('worked', 'VBD'), ('perfect', 'JJ'), ('small', 'JJ'), ('bags', 'NNS'), ('candy', 'VBP'), ('purchased', 'VBN'), ('want', 'VBP'), ('small', 'JJ'), ('bags', 'NNS'), ('would', 'MD'), ('purchase', 'VB'), ('larger', 'JJR'), ('bag', 'NN')]",0.6588,0.6476
172,B001IUKD76,A2KVCXTQVN18KI,"A. Martin ""tony_fourbu""",3,3,5,1283299200,Ricore forever,"I have drunk Ricore since my mother allowed be to drink caffeine. I love this stuff in milk.<br />It's much smoother and tastier than instant coffee with milk. I am French and live in the US,<br />and bring back boxes of Ricore at every opportunity. Savora is another hidden gem you can bring<br />back. Check it out.",ricore forever,drunk ricore since mother allowed drink caffeine love stuff milkbr much smoother tastier instant coffee milk french live usbr bring back boxes ricore every opportunity savora another hidden gem bringbr back check,"[('ricore', 'NN'), ('forever', 'NN')]","[('drunk', 'NN'), ('ricore', 'NN'), ('since', 'IN'), ('mother', 'NN'), ('allowed', 'VBN'), ('drink', 'VBP'), ('caffeine', 'JJ'), ('love', 'NN'), ('stuff', 'NN'), ('milkbr', 'NN'), ('much', 'RB'), ('smoother', 'RBR'), ('tastier', 'JJ'), ('instant', 'JJ'), ('coffee', 'NN'), ('milk', 'NN'), ('french', 'JJ'), ('live', 'JJ'), ('usbr', 'NN'), ('bring', 'NN'), ('back', 'RB'), ('boxes', 'NNS'), ('ricore', 'VBP'), ('every', 'DT'), ('opportunity', 'NN'), ('savora', 'VBZ'), ('another', 'DT'), ('hidden', 'JJ'), ('gem', 'NN'), ('bringbr', 'NN'), ('back', 'RB'), ('check', 'NN')]",0.0,0.6808
173,B001IUKD76,A2K8UBI64T0BM8,A. Carriglio,3,3,5,1262131200,Delicious!,"I first had this drink when my mother brought it back with her from a visit to her home in Brittany France and thought it was delicious!  I wish it were a bit cheaper but other than that, I love this product!",delicious,first drink mother brought back visit home brittany france thought delicious wish bit cheaper love product,"[('delicious', 'JJ')]","[('first', 'RB'), ('drink', 'VB'), ('mother', 'NN'), ('brought', 'VBD'), ('back', 'RP'), ('visit', 'NN'), ('home', 'NN'), ('brittany', 'NN'), ('france', 'NN'), ('thought', 'VBD'), ('delicious', 'JJ'), ('wish', 'JJ'), ('bit', 'NN'), ('cheaper', 'JJ'), ('love', 'NN'), ('product', 'NN')]",0.6114,0.8906
174,B0081XN2HQ,A3HUV0ZQPXO3V7,Pink Dandy Chatter,0,0,5,1344902400,"Fluffy, Soft, Delicious and Sugary Sweet","I couldn't wait to try the 8&#8243; Cinnamon Coffee Cake because it is made with fresh eggs, creamy sour cream, Madagascar Bourbon Vanilla and is topped and filled with cinnamon streusel. This 8&#8243; Cinnamon Coffee Cake is available online for only $18.95. Now, I have had my fair share of cinnamon coffee cakes, but, let me just tell you that the FantasiCakes Cinnamon Coffee Cake really ""takes the cake"" with size, price, quality and taste.<br />The cake arrived very fast and was carefully packaged so that it arrived in almost perfect condition. It also comes with a large tub of white icing that you can drizzle over the top, before serving. I couldn't believe how large the size was and it actually fed my family of 5 for us to enjoy during breakfast, for three days. The cake itself is thick and almost has a solid but sponge cake type consistency that is really moist and very filling. The flavors are to die for with the sticky cinnamon outside and sweet cinnamon and vanilla swirled throughout the inside of the cake. The icing really tops it off beautifully and gives it that moist and sticky sweet flavor. Pair the cake with your morning coffee and you've got the perfect breakfast treat!",fluffy soft delicious sugary sweet,couldnt wait try cinnamon coffee cake made fresh eggs creamy sour cream madagascar bourbon vanilla topped filled cinnamon streusel cinnamon coffee cake available online fair share cinnamon coffee cakes let tell fantasicakes cinnamon coffee cake really takes cake size price quality tastebr cake arrived fast carefully packaged arrived almost perfect condition also comes large tub white icing drizzle top serving couldnt believe large size actually fed family us enjoy breakfast three days cake thick almost solid sponge cake type consistency really moist filling flavors die sticky cinnamon outside sweet cinnamon vanilla swirled throughout inside cake icing really tops beautifully gives moist sticky sweet flavor pair cake morning coffee youve got perfect breakfast treat,"[('fluffy', 'JJ'), ('soft', 'JJ'), ('delicious', 'JJ'), ('sugary', 'JJ'), ('sweet', 'NN')]","[('couldnt', 'NN'), ('wait', 'NN'), ('try', 'NN'), ('cinnamon', 'NN'), ('coffee', 'NN'), ('cake', 'NN'), ('made', 'VBN'), ('fresh', 'JJ'), ('eggs', 'NNS'), ('creamy', 'VBP'), ('sour', 'JJ'), ('cream', 'NN'), ('madagascar', 'NN'), ('bourbon', 'NN'), ('vanilla', 'NN'), ('topped', 'VBD'), ('filled', 'JJ'), ('cinnamon', 'NN'), ('streusel', 'NN'), ('cinnamon', 'JJ'), ('coffee', 'NN'), ('cake', 'NN'), ('available', 'JJ'), ('online', 'NN'), ('fair', 'JJ'), ('share', 'NN'), ('cinnamon', 'JJ'), ('coffee', 'NN'), ('cakes', 'NNS'), ('let', 'VBP'), ('tell', 'VB'), ('fantasicakes', 'NNS'), ('cinnamon', 'JJ'), ('coffee', 'NN'), ('cake', 'NN'), ('really', 'RB'), ('takes', 'VBZ'), ('cake', 'NN'), ('size', 'NN'), ('price', 'NN'), ('quality', 'NN'), ('tastebr', 'JJ'), ('cake', 'NN'), ('arrived', 'VBD'), ('fast', 'RB'), ('carefully', 'RB'), ('packaged', 'VBN'), ('arrived', 'VBD'), ('almost', 'RB'), ('perfect', 'JJ'), ('condition', 'NN'), ('also', 'RB'), ('comes', 'VBZ'), ('large', 'JJ'), ('tub', 'JJ'), ('white', 'JJ'), ('icing', 'VBG'), ('drizzle', 'NN'), ('top', 'JJ'), ('serving', 'VBG'), ('couldnt', 'NN'), ('believe', 'VBP'), ('large', 'JJ'), ('size', 'NN'), ('actually', 'RB'), ('fed', 'VBN'), ('family', 'NN'), ('us', 'PRP'), ('enjoy', 'VBP'), ('breakfast', 'JJ'), ('three', 'CD'), ('days', 'NNS'), ('cake', 'VBP'), ('thick', 'JJ'), ('almost', 'RB'), ('solid', 'JJ'), ('sponge', 'NN'), ('cake', 'NN'), ('type', 'NN'), ('consistency', 'NN'), ('really', 'RB'), ('moist', 'JJ'), ('filling', 'VBG'), ('flavors', 'NNS'), ('die', 'VBP'), ('sticky', 'JJ'), ('cinnamon', 'NN'), ('outside', 'IN'), ('sweet', 'JJ'), ('cinnamon', 'JJ'), ('vanilla', 'NN'), ('swirled', 'VBD'), ('throughout', 'IN'), ('inside', 'IN'), ('cake', 'NN'), ('icing', 'VBG'), ('really', 'RB'), ('tops', 'VBZ'), ('beautifully', 'RB'), ('gives', 'VBZ'), ('moist', 'JJ'), ('sticky', 'JJ'), ('sweet', 'JJ'), ('flavor', 'NN'), ('pair', 'NN'), ('cake', 'VBP'), ('morning', 'NN'), ('coffee', 'NN'), ('youve', 'NN'), ('got', 'VBD'), ('perfect', 'JJ'), ('breakfast', 'NN'), ('treat', 'NN')]",0.7717,0.9901
